DrugID,DiseaseID
DB00655,MESH:D006970
DB01137,MESH:D011230
DB08804,MESH:D056769
DB00946,MESH:D016104
DB01672,MESH:D009202
DB11151,MESH:D020240
DB01164,MESH:D053207
DB06153,OMIM:610141
DB00645,MESH:D012214
DB00712,MESH:D005350
DB00480,MESH:D020343
DB01672,MESH:D063646
DB05057,MESH:D018777
DB05057,MESH:D006925
DB05964,MESH:D004211
DB01108,MESH:D011018
DB12531,MESH:D013991
DB00348,MESH:D049188
DB12531,MESH:D002062
DB01164,MESH:D018883
DB00595,MESH:D007948
DB14500,MESH:D051299
DB08804,MESH:D009220
DB00348,MESH:D014069
DB01373,MESH:D004387
DB01084,MESH:D004775
DB00556,MESH:D020215
DB14574,MESH:D011018
DB13014,MESH:D015422
DB01280,MESH:D007431
DB00917,MESH:D066126
DB06211,MESH:D018241
DB01353,MESH:D002177
DB00813,MESH:D015212
DB00779,MESH:D063806
DB01108,MESH:D019867
DB00655,MESH:D062025
DB00183,MESH:D007169
DB06159,MESH:D029503
DB06448,MESH:D015479
DB05057,MESH:D006935
DB00211,MESH:D015352
DB00645,MESH:D002349
DB01446,MESH:D020758
DB06448,MESH:D055744
DB00813,MESH:D018798
DB01447,MESH:D017229
DB05316,MESH:D013436
DB01776,MESH:D006819
DB00348,MESH:D007905
DB06153,MESH:D007911
DB01108,MESH:D018798
DB05057,MESH:D016460
DB06335,MESH:D020766
DB05790,MESH:D015864
DB06335,MESH:D020423
DB01446,MESH:D005910
DB00645,MESH:D010148
DB00211,MESH:D004833
DB05964,MESH:D020763
DB11387,MESH:D008579
DB13014,MESH:D003316
DB05087,MESH:D009494
DB09070,OMIM:102530
DB06448,MESH:D007567
DB01776,MESH:D006934
DB01575,MESH:D009668
DB04076,MESH:D011565
DB00645,MESH:D003047
DB09073,MESH:D013471
DB04076,MESH:D018382
DB08804,MESH:D058926
DB05057,MESH:D003047
DB00595,MESH:D054429
DB01672,MESH:D012774
DB14090,MESH:D008471
DB04076,MESH:D002291
DB00556,MESH:D007674
DB00211,MESH:D013281
DB01178,MESH:D020432
DB00576,MESH:D016171
DB00556,MESH:D010409
DB00655,MESH:D016750
DB01137,MESH:D005354
DB00882,MESH:D014428
DB01672,MESH:D016135
DB14090,MESH:D008223
DB09073,MESH:D018287
DB08881,MESH:D048968
DB06448,MESH:D012892
DB01137,MESH:D020423
DB01280,MESH:D011656
DB11387,MESH:D014245
DB05087,MESH:D003645
DB05964,MESH:D005157
DB05087,MESH:D010123
DB09073,MESH:D005244
DB01446,MESH:D016410
DB00813,MESH:D006934
DB02650,MESH:D014424
DB00813,MESH:D015434
DB14090,MESH:D015179
DB00645,MESH:D006029
DB00712,MESH:D013733
DB01447,MESH:D014525
DB00211,MESH:D012131
DB08804,MESH:D017511
DB06211,MESH:D014456
DB01446,MESH:D003586
DB00439,MESH:D006976
DB00332,MESH:D006932
DB12531,MESH:D019955
DB01137,MESH:D004240
DB00381,MESH:D014855
DB01446,MESH:D020767
DB00595,MESH:D007039
DB05057,MESH:D017681
DB01164,MESH:D007822
DB09073,MESH:D020773
DB01373,MESH:D012078
DB01164,MESH:D058186
DB06448,MESH:D009902
DB11387,MESH:D015435
DB00332,MESH:D014717
DB01280,MESH:D003072
DB13014,MESH:D002114
DB01575,MESH:D010034
DB00295,MESH:D017565
DB05790,MESH:D017285
DB00211,MESH:D018287
DB01108,MESH:D004831
DB00176,MESH:D011695
DB01525,MESH:D002340
DB00295,MESH:D008708
DB06153,MESH:D010235
DB14574,MESH:D054537
DB11387,MESH:D002283
DB14090,MESH:D011778
DB01178,MESH:D006332
DB12531,MESH:D020803
DB01084,MESH:D011625
DB11387,MESH:D008607
DB14500,MESH:D019043
DB00556,MESH:D013117
DB01917,MESH:D050031
DB01917,MESH:D020078
DB00779,MESH:D019310
DB12531,MESH:D053609
DB08804,MESH:D020234
DB00460,MESH:D014855
DB01645,MESH:D015207
DB01137,MESH:D010019
DB00348,MESH:D012166
DB09070,MESH:D014077
DB00655,MESH:D002539
DB08881,MESH:D020751
DB00645,MESH:D051437
DB00595,MESH:D008064
DB01446,MESH:D008104
DB01084,MESH:D015812
DB14500,MESH:D010954
DB01525,MESH:D019569
DB05316,MESH:D006058
DB01645,MESH:D015787
DB01084,MESH:D007248
DB00332,MESH:D008103
DB13014,MESH:D020852
DB01108,MESH:D003704
DB00556,MESH:D018159
DB01280,MESH:D012783
DB01373,MESH:D004404
DB00332,MESH:D012793
DB01917,MESH:D008582
DB06335,MESH:D007592
DB00480,MESH:D053448
DB01917,MESH:D020955
DB00882,MESH:D012468
DB00576,MESH:D005909
DB00295,MESH:D018325
DB01917,MESH:D009385
DB04786,MESH:D020065
DB01137,MESH:D005198
DB13014,MESH:D013967
DB00381,MESH:D015352
DB00813,MESH:D003110
DB00460,MESH:D012206
DB01353,MESH:D020431
DB05790,MESH:D005764
DB11151,MESH:D008527
DB01178,MESH:D012174
DB01137,MESH:D059249
DB00655,MESH:D017512
DB00439,MESH:D014845
DB01373,MESH:D018223
DB01575,MESH:D018352
DB00480,MESH:D004382
DB01447,MESH:D012185
DB00176,MESH:D007511
DB00645,MESH:D006479
DB00439,MESH:D008444
DB00176,MESH:D014010
DB08804,MESH:D007046
DB01353,MESH:D007232
DB14500,MESH:D053842
DB01353,MESH:D014813
DB06153,MESH:D017566
DB01178,MESH:D004422
DB01447,MESH:D003394
DB00576,MESH:D006712
DB06335,MESH:D010392
DB00712,MESH:D017086
DB01447,MESH:D015435
DB01525,MESH:D008068
DB08881,MESH:D013120
DB01373,MESH:D010198
DB00645,MESH:D016891
DB05964,MESH:D018410
DB00460,MESH:D016156
DB00480,MESH:D007964
DB06335,MESH:D053608
DB00712,MESH:D016908
DB11387,MESH:D015434
DB11132,MESH:D002532
DB00882,MESH:D016574
DB04786,MESH:D017093
DB06448,MESH:D002429
DB00645,MESH:D012852
DB04786,MESH:D009182
DB00882,MESH:D009145
DB00439,MESH:D017114
DB01672,MESH:D004646
DB00882,MESH:D002105
DB04786,MESH:D004697
DB01645,MESH:D008271
DB05316,MESH:D008141
DB06211,MESH:D044882
DB05087,MESH:D049950
DB00460,MESH:D014766
DB05316,MESH:D005596
DB01672,MESH:D017496
DB01164,MESH:D014565
DB00332,MESH:D016727
DB01280,MESH:D056693
DB00645,MESH:D012790
DB01178,MESH:D011015
DB02650,MESH:D020417
DB00211,MESH:D012532
DB00882,MESH:D009373
DB00460,MESH:D006548
DB11387,MESH:D064147
DB06211,MESH:D012282
DB09073,MESH:D020018
DB05057,MESH:D009376
DB00576,MESH:D008223
DB05057,MESH:D020184
DB01575,MESH:D014103
DB01525,MESH:D020516
DB01575,MESH:D059348
DB00917,MESH:D005910
DB14574,MESH:D002971
DB00882,MESH:D002524
DB00211,MESH:D009423
DB01447,MESH:D009471
DB01280,MESH:D057180
DB00332,MESH:D012509
DB00946,MESH:D048909
DB06153,MESH:D016534
DB00576,MESH:D009877
DB00332,MESH:D003744
DB06159,OMIM:248310
DB00655,MESH:D019189
DB01280,MESH:D020211
DB00211,MESH:D015160
DB09070,MESH:D018450
DB01280,MESH:D010273
DB00556,MESH:D010259
DB00576,MESH:D009056
DB00655,MESH:D020146
DB14500,MESH:D005879
DB01645,MESH:D006467
DB06211,MESH:D014123
DB08881,MESH:D016862
DB02650,MESH:D003715
DB06448,MESH:D064420
DB01137,MESH:D010033
DB01447,MESH:D019512
DB01575,MESH:D006029
DB00712,MESH:D004890
DB11151,MESH:D013700
DB00917,MESH:D005715
DB06153,MESH:D013285
DB11132,MESH:D013736
DB14500,MESH:D020338
DB14500,MESH:D018549
DB14090,MESH:D003554
DB04786,MESH:D006390
DB01164,MESH:D004915
DB00655,MESH:D020018
DB01353,MESH:D011833
DB11141,MESH:D007015
DB00576,MESH:D006406
DB01164,MESH:D006106
DB11151,MESH:D006732
DB04076,MESH:D017116
DB01776,MESH:D005414
DB11151,MESH:D010034
DB00176,MESH:D010236
DB01084,MESH:D051299
DB01280,MESH:D054685
DB01446,MESH:D065626
DB00917,MESH:D026681
DB00576,MESH:D004437
DB04786,MESH:D007775
DB00176,MESH:D034141
DB00460,MESH:D009202
DB01446,MESH:D012004
DB14090,MESH:D007744
DB00332,MESH:D016388
DB11132,MESH:D003555
DB14090,MESH:D020759
DB11151,MESH:D020300
DB12531,MESH:D018784
DB00595,MESH:D015434
DB06448,MESH:D006429
DB01178,MESH:D009103
DB00183,MESH:D011702
DB00813,MESH:D020852
DB00917,MESH:D055112
DB01084,MESH:D008661
DB00556,MESH:D012088
DB01280,MESH:D007948
DB05964,MESH:D009877
DB00655,MESH:D065666
DB00779,MESH:D012488
DB01917,MESH:D017029
DB00595,MESH:D015212
DB01575,MESH:D003773
DB06448,MESH:D018496
DB06448,MESH:D004695
DB06159,MESH:D014126
DB05316,MESH:D006949
DB05087,MESH:D010257
DB08804,MESH:D020828
DB06159,MESH:D010996
DB01447,MESH:D012220
DB00712,MESH:D020184
DB05087,MESH:D034161
DB09073,MESH:D017574
DB01178,MESH:D009127
DB01645,MESH:D009765
DB00655,MESH:D060605
DB11132,MESH:D007829
DB11151,MESH:D010411
DB01776,MESH:D011015
DB06448,MESH:D011001
DB05790,MESH:D020182
DB01446,MESH:D007896
DB00655,MESH:D020277
DB14574,MESH:D002559
DB01164,MESH:D014474
DB01917,MESH:D055013
DB06211,MESH:D014718
DB00655,MESH:D006732
DB01353,MESH:D009444
DB11141,MESH:D010279
DB09070,MESH:D014770
DB08804,MESH:D016584
DB01575,MESH:D020417
DB06211,MESH:D011115
DB01672,MESH:D016697
DB00917,MESH:D014811
DB12531,MESH:D005923
DB01373,MESH:D005770
DB06153,MESH:D017454
DB00946,MESH:D003072
DB00348,MESH:D003218
DB06448,MESH:D016483
DB00882,MESH:D012220
DB05087,MESH:D044342
DB01280,MESH:D054179
DB01373,MESH:D013224
DB01447,MESH:D007889
DB06448,MESH:D019964
DB05790,MESH:D020567
DB01373,MESH:D012133
DB05790,MESH:D005901
DB01672,MESH:D016863
DB00381,MESH:D002279
DB00655,MESH:D012002
DB00480,MESH:D005886
DB01373,MESH:D002526
DB01178,MESH:D014983
DB11132,MESH:D002542
DB00460,MESH:D015436
DB01447,MESH:D015451
DB01917,MESH:D018442
DB01525,MESH:D018302
DB00211,MESH:D015362
DB13014,MESH:D013923
DB01108,MESH:D052878
DB06335,MESH:D010307
DB11151,MESH:D011249
DB09073,MESH:D009494
DB04076,MESH:D007239
DB09070,MESH:D009155
DB00813,MESH:D007409
DB00712,MESH:D002543
DB11387,MESH:D008577
DB00576,MESH:D020431
DB05316,MESH:D018450
DB14574,MESH:D058734
DB00595,MESH:D016137
DB01917,MESH:D011488
DB01776,MESH:D056653
DB11387,MESH:D020257
DB11151,MESH:D006417
DB00211,MESH:D016649
DB01178,MESH:D012004
DB09070,MESH:D011625
DB00655,MESH:D009128
DB01645,MESH:D015620
DB04076,MESH:D013832
DB01776,MESH:D051346
DB01280,MESH:D016411
DB01084,MESH:D011249
DB12531,MESH:D054144
DB01525,MESH:D013786
DB00332,MESH:D019283
DB01776,MESH:D020429
DB00211,MESH:D004697
DB00439,MESH:D008104
DB14090,MESH:D003921
DB01353,MESH:D015163
DB06153,MESH:D009894
DB14574,MESH:D010494
DB01178,MESH:D008118
DB00645,MESH:D057767
DB00480,MESH:D006261
DB04786,MESH:D018410
DB05964,MESH:D002764
DB09073,MESH:D015882
DB14500,MESH:D034721
DB11387,MESH:D005198
DB00882,MESH:D013492
DB06153,MESH:D055964
DB01447,MESH:D013922
DB05964,MESH:D012514
DB00645,MESH:D014898
DB00460,MESH:D007154
DB00655,MESH:D017098
DB00176,MESH:D015448
DB00712,MESH:D009264
DB13014,MESH:D059350
DB01373,MESH:D001943
DB13014,MESH:D017675
DB00211,MESH:D008584
DB00460,MESH:D010146
DB00211,MESH:D015179
DB00917,MESH:D006832
DB05087,MESH:D059366
DB01178,MESH:D009188
DB01525,MESH:D054908
DB00946,MESH:D015354
DB00576,MESH:D005354
DB05057,MESH:D004422
DB00183,MESH:D016534
DB00779,MESH:D066253
DB01084,MESH:D003556
DB01137,MESH:D019082
DB14090,MESH:D020179
DB11387,MESH:D003328
DB01164,MESH:D016649
DB01084,MESH:D018213
DB00211,MESH:D054972
DB01108,MESH:D055623
DB08804,MESH:D012295
DB00779,MESH:D013789
DB01137,MESH:D002471
DB06153,MESH:D012135
DB05316,MESH:D012893
DB00645,MESH:D015674
DB00348,MESH:D017880
DB00882,MESH:D010264
DB05790,MESH:D013746
DB06448,MESH:D046089
DB01917,MESH:D015745
DB00779,MESH:D020314
DB05409,MESH:D009120
DB01672,MESH:D009041
DB05964,MESH:D006342
DB01280,MESH:D058739
DB00439,MESH:D007443
DB01447,MESH:D014437
DB04786,MESH:D055009
DB01084,MESH:D010257
DB02650,MESH:D011128
DB00211,MESH:D012783
DB00348,MESH:D010032
DB01446,MESH:D004379
DB05964,MESH:D020078
DB01084,MESH:D006261
DB05087,MESH:D002062
DB01373,MESH:D046110
DB00813,MESH:D004370
DB01446,MESH:D054319
DB14500,MESH:D004374
DB06159,MESH:D002422
DB00645,MESH:D020264
DB00348,MESH:D020215
DB05057,MESH:D010235
DB01084,MESH:D007627
DB00595,MESH:D060050
DB05964,MESH:D004407
DB01137,MESH:D047748
DB01353,MESH:D003456
DB00332,MESH:D006529
DB14090,MESH:D003110
DB06335,MESH:D014717
DB01525,MESH:D016156
DB01917,MESH:D006962
DB00556,MESH:D011658
DB00917,MESH:D031300
DB08804,MESH:D009494
DB09070,MESH:D045602
DB00779,MESH:D006429
DB00779,MESH:D010273
DB04076,MESH:D059348
DB00882,MESH:D059352
DB01446,MESH:D010048
DB04786,MESH:D006463
DB05964,MESH:D007683
DB06448,MESH:D018366
DB14090,MESH:D015715
DB11151,MESH:D006099
DB01178,MESH:D010262
DB01280,MESH:D020528
DB04786,MESH:D009080
DB00813,MESH:D053627
DB06211,MESH:D020244
DB01917,MESH:D003251
DB01776,MESH:D010236
DB00595,MESH:D006689
DB04786,MESH:D001919
DB01645,MESH:D009102
DB06448,MESH:D018290
DB12531,MESH:D013896
DB00348,MESH:D019956
DB00183,MESH:D013125
DB09073,MESH:D006212
DB05790,MESH:D016757
DB14574,MESH:D007638
DB06335,MESH:D055496
DB05087,MESH:D002558
DB00655,MESH:D005739
DB00917,MESH:D010265
DB05316,MESH:D063647
DB11132,MESH:D002577
DB00460,MESH:D020386
DB01164,MESH:D048550
DB06335,MESH:D018754
DB00645,MESH:D018188
DB11387,MESH:D020766
DB09073,MESH:D014653
DB08881,MESH:D015154
DB01776,MESH:D011552
DB05316,MESH:D014120
DB00439,MESH:D056647
DB00556,MESH:D009224
DB00779,MESH:D020220
DB09070,MESH:D006934
DB01084,MESH:D002524
DB09073,MESH:D020268
DB12531,MESH:D014123
DB00480,MESH:D008181
DB01137,MESH:D009223
DB14574,MESH:D053718
DB01084,MESH:D059249
DB08881,MESH:D054549
DB01164,MESH:D009886
DB01776,MESH:D055613
DB00882,MESH:D006484
DB00645,MESH:D002644
DB00332,MESH:D007644
DB11387,MESH:D014516
DB00779,MESH:D015658
DB01373,MESH:D053158
DB01917,MESH:D020434
DB01280,MESH:D006486
DB08804,MESH:D011472
DB05964,MESH:D014437
DB05409,MESH:D029242
DB00595,MESH:D008106
DB00655,MESH:D012004
DB13014,MESH:D005208
DB00813,MESH:D009442
DB09070,MESH:D014605
DB00295,MESH:D002105
DB00712,MESH:D003328
DB04786,MESH:D014653
DB00882,MESH:D016584
DB05057,MESH:D056151
DB00176,MESH:D011488
DB08804,MESH:D010018
DB06153,MESH:D001943
DB01672,MESH:D016920
DB01178,MESH:D016609
DB00183,MESH:D009976
DB11151,MESH:D005242
DB14500,MESH:D042882
DB01084,MESH:D051302
DB09073,MESH:D009102
DB00295,MESH:D010005
DB00183,MESH:D006058
DB00480,MESH:D003324
DB00576,MESH:D004480
DB00813,MESH:D005928
DB09073,MESH:D006556
DB08804,MESH:D009133
DB06335,MESH:D002114
DB05409,MESH:D015267
DB01137,MESH:D009422
DB00439,MESH:D005901
DB00480,MESH:D014596
DB00348,MESH:D013203
DB14500,MESH:D008067
DB00480,MESH:D007019
DB05316,MESH:D018237
DB13014,MESH:D065666
DB00295,MESH:D003384
DB08881,MESH:D010698
DB01525,MESH:D006938
DB00439,MESH:D008172
DB09070,MESH:D016640
DB09070,MESH:D006058
DB00480,MESH:D005627
DB11132,MESH:D007896
DB14090,MESH:D015673
DB01164,MESH:D008193
DB00439,MESH:D013923
DB01280,MESH:D006509
DB09070,MESH:D054039
DB13014,MESH:D006469
DB01672,MESH:D015179
DB01108,MESH:D053040
DB00348,MESH:D018232
DB11151,MESH:D015812
DB00946,MESH:D018781
DB01164,MESH:D006525
DB01137,MESH:D006869
DB00381,MESH:D054989
DB00183,MESH:D003323
DB14500,MESH:D002493
DB00556,MESH:D006463
DB00655,MESH:D004454
DB00183,MESH:D002769
DB12531,MESH:D004678
DB14090,MESH:D007951
DB02650,MESH:D006317
DB00712,MESH:D017001
DB00655,MESH:D005094
DB05409,MESH:D015173
DB09070,MESH:D010211
DB06448,MESH:D012133
DB01575,MESH:D011596
DB00882,MESH:D053206
DB00439,MESH:D054747
DB00332,MESH:D018276
DB00381,MESH:D011559
DB09073,MESH:D066088
DB06153,MESH:D012140
DB00712,MESH:D009293
DB00882,MESH:D014832
DB01447,MESH:D006406
DB11132,MESH:D018781
DB00556,MESH:D014524
DB01447,MESH:D002869
DB05964,MESH:D015212
DB00460,MESH:D058186
DB00882,MESH:D059787
DB00348,MESH:D058729
DB00176,MESH:D016780
DB00779,MESH:D002528
DB00645,MESH:D014717
DB01084,MESH:D061206
DB01353,MESH:D009364
DB00576,MESH:D006341
DB00211,MESH:D007829
DB00645,MESH:D013981
DB05790,MESH:D056486
DB00645,MESH:D020240
DB12531,MESH:D014313
DB00813,MESH:D054058
DB00176,MESH:D020385
DB01137,MESH:D007333
DB04076,MESH:D045602
DB01084,MESH:D015362
DB06335,MESH:D002282
DB11132,MESH:D008551
DB00176,MESH:D004244
DB05790,MESH:D011655
DB00480,MESH:D061206
DB00712,MESH:D057112
DB13014,MESH:D002375
DB00576,MESH:D002613
DB09070,MESH:D015423
DB05790,MESH:D013614
DB01373,MESH:D003731
DB08881,MESH:D016609
DB00332,MESH:D004893
DB00183,MESH:D002371
DB01525,MESH:D006201
DB09070,MESH:D020246
DB06159,MESH:D055009
DB01525,MESH:D005767
DB01525,MESH:D009442
DB01446,MESH:D011191
DB01776,MESH:D016862
DB01447,MESH:D006073
DB14500,MESH:D012002
DB01917,MESH:D012851
DB11132,MESH:D018496
DB02650,MESH:D005955
DB01280,MESH:D010518
DB12531,MESH:D003551
DB01917,MESH:D010273
DB08881,MESH:D011236
DB01373,MESH:D004617
DB00576,MESH:D006042
DB00480,MESH:D012422
DB01084,MESH:D017119
DB01525,MESH:D008538
DB06448,OMIM:146850
DB11132,MESH:D002282
DB01137,MESH:D006423
DB14574,MESH:D002062
DB02650,MESH:D019559
DB00348,MESH:D012488
DB05409,MESH:D010202
DB12531,MESH:D014435
DB05409,MESH:D060605
DB05790,MESH:D018192
DB01353,MESH:D002545
DB11132,MESH:D015845
DB08881,MESH:D006876
DB00813,MESH:D016659
DB08881,MESH:D014839
DB05790,MESH:D019584
DB01164,MESH:D009145
DB05964,MESH:D015175
DB00460,MESH:D012700
DB05087,MESH:D019584
DB13014,MESH:D013724
DB00348,MESH:D028227
DB06153,MESH:D004775
DB14090,MESH:D019046
DB01917,MESH:D052177
DB01373,MESH:D016055
DB01137,MESH:D008582
DB00712,MESH:D029481
DB00295,MESH:D020339
DB14500,MESH:D012295
DB01373,MESH:D005831
DB00211,MESH:D013736
DB09070,MESH:D053591
DB00655,MESH:D008068
DB00576,MESH:D014511
DB14574,MESH:D007119
DB00595,MESH:D009503
DB01447,MESH:D010254
DB01645,MESH:D012163
DB04786,MESH:D008708
DB05057,MESH:D002481
DB00211,MESH:D009216
DB00779,MESH:D005357
DB06153,MESH:D013122
DB05790,MESH:D046449
DB02650,MESH:D002056
DB04076,MESH:D013616
DB08881,MESH:D006932
DB09070,MESH:D001982
DB05316,MESH:D004827
DB05316,MESH:D004403
DB04076,MESH:D012595
DB01108,MESH:D011023
DB00211,MESH:D055112
DB00295,MESH:D010273
DB00595,MESH:D018921
DB04786,MESH:D007945
DB05790,MESH:D054220
DB12531,MESH:D055948
DB06153,MESH:D019694
DB01776,MESH:D003323
DB00183,MESH:D014060
DB11132,MESH:D016553
DB00813,MESH:D013614
DB14090,MESH:D013182
DB01447,MESH:D009408
DB01084,MESH:D056693
DB11387,MESH:D006939
DB01447,MESH:D009165
DB00595,MESH:D056784
DB06211,MESH:D008202
DB14090,MESH:D020141
DB02650,MESH:D019973
DB01353,MESH:D019082
DB01178,MESH:D014869
DB01575,MESH:D014098
DB01108,MESH:D065646
DB01776,MESH:D018270
DB05087,MESH:D009389
DB01137,MESH:D012080
DB00595,MESH:D016135
DB09070,MESH:D005151
DB01084,MESH:D016778
DB11132,MESH:D054179
DB00439,MESH:D004437
DB01447,MESH:D004244
DB00946,MESH:D004480
DB11387,MESH:D054438
DB00882,MESH:D002054
DB04076,MESH:D057772
DB06153,MESH:D015430
DB01164,MESH:D020244
DB08804,MESH:D006732
DB06335,MESH:D010202
DB06159,MESH:D002494
DB00381,MESH:D004374
DB00712,MESH:D020922
DB06153,MESH:D017676
DB06153,MESH:D014075
DB14574,MESH:D003371
DB06211,MESH:D007077
DB00381,MESH:D012892
DB01108,MESH:D011602
DB11151,MESH:D021441
DB00882,MESH:D011007
DB06448,MESH:D018879
DB05057,MESH:D013529
DB01280,MESH:D014103
DB01108,MESH:D006679
DB08804,MESH:D020330
DB00381,MESH:D009400
DB01137,MESH:D006255
DB01108,MESH:D015834
DB00381,MESH:D003881
DB01137,MESH:D010900
DB13014,MESH:D011293
DB00712,MESH:D020514
DB01917,MESH:D004715
DB06211,MESH:D014511
DB00381,MESH:D007896
DB01575,MESH:D064806
DB05790,MESH:D046351
DB00381,MESH:D020261
DB11387,MESH:D003428
DB11132,MESH:D016471
DB09070,MESH:D010383
DB01280,MESH:D011546
DB06153,MESH:D009472
DB06335,MESH:D056151
DB02650,MESH:D005832
DB01776,MESH:D015212
DB00183,MESH:D063646
DB01137,MESH:D009145
DB05964,MESH:D020149
DB04786,MESH:D006356
DB09073,MESH:D057096
DB04786,MESH:D008109
DB06159,MESH:D009128
DB05087,MESH:D003093
DB00595,MESH:D003288
DB00712,MESH:D014890
DB08881,MESH:D010267
DB01178,MESH:D003318
DB01776,MESH:D003161
DB05316,MESH:D010267
DB01776,MESH:D014719
DB05057,MESH:D046449
DB01672,MESH:D011696
DB06448,MESH:D020237
DB05964,MESH:D003457
DB05087,MESH:D006996
DB00655,MESH:D058387
DB05409,MESH:D010760
DB14500,MESH:D045262
DB01776,MESH:D012216
DB04786,MESH:D010438
DB01164,MESH:D006520
DB00348,MESH:D009667
DB05087,MESH:D005532
DB01447,MESH:D020955
DB01645,MESH:D002289
DB14574,MESH:D006948
DB11387,MESH:D014075
DB01084,MESH:D007759
DB01917,MESH:D009145
DB00211,MESH:D020250
DB01447,MESH:D004881
DB11151,MESH:D056769
DB00381,MESH:D006086
DB04786,MESH:D016609
DB01446,MESH:D020953
DB01178,MESH:D014076
DB00576,MESH:D003294
DB12531,MESH:D011293
DB00712,MESH:D019954
DB01280,MESH:D020314
DB05790,MESH:D020145
DB00480,MESH:D010859
DB00779,MESH:D014653
DB01137,MESH:D043171
DB00655,MESH:D006104
DB13014,MESH:D014178
DB11132,MESH:D014005
DB09070,MESH:D013120
DB01645,MESH:D002575
DB05087,MESH:D016868
DB08881,MESH:D055948
DB06159,MESH:D017512
DB00480,MESH:D054058
DB05790,MESH:D029503
DB00779,MESH:D005313
DB00595,MESH:D008206
DB00348,MESH:D006937
DB00176,MESH:D013031
DB00556,MESH:D012553
DB08804,MESH:D002526
DB00460,MESH:D012035
DB01917,MESH:D003233
DB01672,MESH:D010373
DB11141,MESH:D018409
DB00211,MESH:D025242
DB13014,MESH:D019337
DB06335,MESH:D006965
DB00556,MESH:D014277
DB01178,MESH:D003015
DB01108,MESH:D006935
DB01164,MESH:D003616
DB01575,MESH:D011693
DB05790,MESH:D004828
DB00712,MESH:D017599
DB06335,MESH:D010267
DB01917,MESH:D008944
DB00655,MESH:D006344
DB01446,MESH:D006008
DB01353,MESH:D014860
DB14574,MESH:D013163
DB00460,MESH:D006099
DB05057,MESH:D004408
DB00917,MESH:D053627
DB08804,MESH:D011557
DB00576,MESH:D004677
DB01446,MESH:D043171
DB00882,MESH:D065817
DB08804,MESH:D002289
DB11151,MESH:D003480
DB11132,MESH:D013280
DB06448,MESH:D058387
DB11132,MESH:D020234
DB04076,MESH:D008439
DB00460,MESH:D009447
DB05964,MESH:D011565
DB01108,MESH:D003108
DB06448,MESH:D052556
DB00813,MESH:D009472
DB06448,MESH:D014314
DB05790,MESH:D005124
DB00211,MESH:D013964
DB00576,MESH:D016553
DB00946,MESH:D005517
DB05057,MESH:D055092
DB01917,MESH:D018437
DB00176,MESH:D054068
DB12531,MESH:D003967
DB06159,MESH:D018437
DB12531,MESH:D011681
DB00917,MESH:D058387
DB00381,MESH:D018232
DB01178,MESH:D002544
DB00712,MESH:D011604
DB01084,MESH:D001984
DB06335,MESH:D020163
DB01137,MESH:D018327
DB01447,MESH:D009382
DB00211,MESH:D009421
DB05087,MESH:D012892
DB00645,MESH:D004832
DB14574,MESH:D020417
DB08804,MESH:D020955
DB00712,MESH:D017119
DB01280,MESH:D014391
DB00813,MESH:D018784
DB11387,MESH:D017114
DB00556,MESH:D007806
DB00712,MESH:D004408
DB00332,MESH:D016535
DB11387,MESH:D004342
DB00176,MESH:D010202
DB01672,MESH:D008232
DB02650,MESH:D044903
DB01137,MESH:D017593
DB00779,MESH:D049912
DB00946,MESH:D017674
DB05316,MESH:D054971
DB01137,MESH:D007299
DB00332,MESH:D005871
DB01446,MESH:D013684
DB14500,MESH:D002296
DB00332,MESH:D012140
DB00655,MESH:D005356
DB00946,MESH:D004915
DB00556,MESH:D020031
DB00576,MESH:D020083
DB01575,MESH:D049188
DB01645,MESH:D002532
DB00381,MESH:D019967
DB01447,MESH:D004485
DB01917,MESH:D010302
DB00645,MESH:D009444
DB04786,MESH:D006201
DB05057,MESH:D003244
DB14090,MESH:D053713
DB00295,MESH:D012678
DB14090,MESH:D007003
DB06153,MESH:D011596
DB00439,MESH:D018302
DB01446,MESH:D017180
DB00176,MESH:D017566
DB00645,MESH:D051299
DB01353,MESH:D010916
DB04786,MESH:D004646
DB00645,MESH:D009375
DB01353,MESH:D010382
DB04786,MESH:D007569
DB01645,MESH:D006317
DB01280,MESH:D007669
DB06335,MESH:D014125
DB05790,MESH:D009750
DB00348,MESH:D007968
DB00439,MESH:D019559
DB06335,MESH:D009135
DB01446,MESH:D020257
DB14500,MESH:D005761
DB00295,MESH:D004932
DB01575,MESH:D013160
DB11132,MESH:D009459
DB01575,MESH:D005764
DB13014,MESH:D019189
DB01280,MESH:D018827
DB09073,MESH:D014826
DB01280,MESH:D012734
DB01776,MESH:D020326
DB00295,MESH:D052879
DB00712,MESH:D015663
DB01672,MESH:D051474
DB11387,MESH:D007007
DB00779,MESH:D012852
DB06153,MESH:D006996
DB02650,MESH:D009422
DB08881,MESH:D012878
DB05087,MESH:D014883
DB01645,MESH:D009447
DB14090,MESH:D006526
DB01280,MESH:D055963
DB14500,MESH:D010244
DB01137,MESH:D020293
DB01164,MESH:D002598
DB01447,MESH:D003291
DB01672,MESH:D006606
DB01137,MESH:D005955
DB00655,MESH:D056735
DB05409,MESH:D005401
DB00917,MESH:D045823
DB04786,MESH:D002575
DB05964,MESH:D056889
DB02650,MESH:D008583
