DrugID,DiseaseID
DB00541,MESH:D010243
DB00987,MESH:D010244
DB00668,MESH:D010244
DB00544,MESH:D010244
DB01161,MESH:D010246
DB00907,MESH:D010254
DB01577,MESH:D010254
DB00563,MESH:D010255
DB00328,MESH:D010257
DB00104,MESH:D010257
DB00544,MESH:D010257
DB01224,MESH:D010259
DB01183,MESH:D010259
DB14509,MESH:D010259
DB06710,MESH:D010259
DB01579,MESH:D010259
DB01454,MESH:D010259
DB00864,MESH:D010259
DB00273,MESH:D010259
DB01056,MESH:D010259
DB01202,MESH:D010259
DB01273,MESH:D010259
DB01580,MESH:D010259
DB01191,MESH:D010259
DB00915,MESH:D010259
DB00191,MESH:D010259
DB00397,MESH:D010259
DB01576,MESH:D010259
DB00734,MESH:D010259
DB00937,MESH:D010259
DB00623,MESH:D010259
DB06148,MESH:D010259
DB01234,MESH:D010259
DB00755,MESH:D010259
DB01229,MESH:D010259
DB00404,MESH:D010259
DB01577,MESH:D010259
DB00502,MESH:D010259
DB00571,MESH:D010259
DB01365,MESH:D010259
DB01195,MESH:D010259
DB00363,MESH:D010259
DB00679,MESH:D010259
DB00387,MESH:D010259
DB01593,MESH:D010259
DB01063,MESH:D010259
DB00674,MESH:D010259
DB01100,MESH:D010259
DB01026,MESH:D010259
DB00477,MESH:D010259
DB00454,MESH:D010259
DB00924,MESH:D010259
DB00181,MESH:D010259
DB00747,MESH:D010259
DB01235,MESH:D010259
DB00985,MESH:D010259
DB00295,MESH:D010259
DB13169,MESH:D010259
DB00537,MESH:D010259
DB00321,MESH:D010259
DB00390,MESH:D010259
DB01211,MESH:D010259
DB01068,MESH:D010259
DB00822,MESH:D010259
DB00829,MESH:D010259
DB01242,MESH:D010259
DB00574,MESH:D010259
DB01069,MESH:D010259
DB12537,MESH:D010259
DB00680,MESH:D010259
DB00968,MESH:D010259
DB00182,MESH:D010259
DB01075,MESH:D010259
DB00501,MESH:D010259
DB00715,MESH:D010259
DB00376,MESH:D010259
DB00334,MESH:D010259
DB00343,MESH:D010259
DB00472,MESH:D010259
DB00458,MESH:D010259
DB00935,MESH:D010259
DB00907,MESH:D010259
DB00514,MESH:D010259
DB00787,MESH:D010259
DB00908,MESH:D010259
DB01060,MESH:D010259
DB00408,MESH:D010259
DB00831,MESH:D010259
DB00358,MESH:D010259
DB00875,MESH:D010259
DB11094,MESH:D010259
DB01186,MESH:D010262
DB00215,MESH:D010262
DB00603,MESH:D010262
DB01037,MESH:D010262
DB00413,MESH:D010262
DB00363,MESH:D010262
DB04839,MESH:D010262
DB00860,MESH:D010264
DB01219,MESH:D010264
DB00541,MESH:D010264
DB01280,MESH:D010264
DB00888,MESH:D010264
DB01235,MESH:D010264
DB00987,MESH:D010264
DB01204,MESH:D010264
DB00997,MESH:D010264
DB00741,MESH:D010264
DB01356,MESH:D010264
DB00443,MESH:D010264
DB00563,MESH:D010264
DB00611,MESH:D010264
DB06770,MESH:D010264
DB01362,MESH:D010264
DB00959,MESH:D010264
DB00297,MESH:D010264
DB04572,MESH:D010264
DB00454,MESH:D010264
DB08947,MESH:D010264
DB01109,MESH:D010264
DB00859,MESH:D010265
DB00363,MESH:D010265
DB00252,MESH:D010265
DB00795,MESH:D010265
DB00104,MESH:D010265
DB00480,MESH:D010265
DB01234,MESH:D010265
DB00564,MESH:D010267
DB00602,MESH:D010272
DB00608,MESH:D010273
DB11396,MESH:D010273
DB01103,MESH:D010273
DB00518,MESH:D010273
DB00602,MESH:D010273
DB00136,MESH:D010279
DB01356,MESH:D010282
DB00961,MESH:D010291
DB00732,MESH:D010291
DB00313,MESH:D010291
DB01113,MESH:D010291
DB00202,MESH:D010291
DB00477,MESH:D010291
DB00916,MESH:D010291
DB00336,MESH:D010291
DB01069,MESH:D010291
DB00907,MESH:D010291
DB00883,MESH:D010291
DB01033,MESH:D010291
DB00181,MESH:D010291
DB01109,MESH:D010291
DB00541,MESH:D010291
DB00755,MESH:D010291
DB00302,MESH:D010291
DB00641,MESH:D010291
DB00252,MESH:D010291
DB00653,MESH:D010291
DB00297,MESH:D010291
DB01339,MESH:D010291
DB00446,MESH:D010291
DB01211,MESH:D010291
DB00943,MESH:D010291
DB01041,MESH:D010291
DB00829,MESH:D010291
DB00182,MESH:D010291
DB01337,MESH:D010291
DB00822,MESH:D010291
DB00813,MESH:D010291
DB00091,MESH:D010291
DB00650,MESH:D010291
DB00537,MESH:D010291
DB00859,MESH:D010291
DB01183,MESH:D010291
DB00281,MESH:D010291
DB00864,MESH:D010291
DB00880,MESH:D010291
DB00083,MESH:D010291
DB00908,MESH:D010291
DB00997,MESH:D010291
DB00295,MESH:D010291
DB00681,MESH:D010291
DB00184,MESH:D010291
DB01001,MESH:D010291
DB00363,MESH:D010291
DB00273,MESH:D010291
DB00945,MESH:D010291
DB09085,MESH:D010291
DB00608,MESH:D010291
DB00795,MESH:D010291
DB00489,MESH:D010291
DB00987,MESH:D010291
DB00657,MESH:D010291
DB00750,MESH:D010291
DB00563,MESH:D010291
DB00349,MESH:D010291
DB09117,MESH:D010291
DB00741,MESH:D010291
DB00042,MESH:D010291
DB00598,MESH:D010291
DB00570,MESH:D010291
DB01229,MESH:D010292
DB00091,MESH:D010292
DB00188,MESH:D010292
DB00575,MESH:D010292
DB04815,MESH:D010292
DB01221,MESH:D010292
DB00472,MESH:D010292
DB00993,MESH:D010292
DB00495,MESH:D010292
DB00653,MESH:D010292
DB00512,MESH:D010292
DB00211,MESH:D010292
DB00668,MESH:D010292
DB00909,MESH:D010292
DB00400,MESH:D010292
DB00490,MESH:D010292
DB00227,MESH:D010292
DB00584,MESH:D010292
DB00959,MESH:D010292
DB00537,MESH:D010292
DB00918,MESH:D010292
DB01041,MESH:D010292
DB00254,MESH:D010292
DB00951,MESH:D010292
DB00703,MESH:D010292
DB01101,MESH:D010292
DB00451,MESH:D010292
DB00175,MESH:D010292
DB00975,MESH:D010292
DB01104,MESH:D010292
DB01595,MESH:D010292
DB01093,MESH:D010292
DB00598,MESH:D010292
DB01058,MESH:D010292
DB01181,MESH:D010292
DB00987,MESH:D010292
DB09010,MESH:D010292
DB00361,MESH:D010292
DB00996,MESH:D010292
DB00541,MESH:D010292
DB00641,MESH:D010292
DB12736,MESH:D010292
DB00709,MESH:D010292
DB09009,MESH:D010292
DB11321,MESH:D010292
DB00695,MESH:D010292
DB01118,MESH:D010292
DB00280,MESH:D010292
DB06445,MESH:D010292
DB00627,MESH:D010292
DB00262,MESH:D010292
DB00915,MESH:D010292
DB01183,MESH:D010292
DB00309,MESH:D010292
DB00441,MESH:D010292
DB00750,MESH:D010292
DB00715,MESH:D010292
DB00762,MESH:D010292
DB01156,MESH:D010292
DB00897,MESH:D010292
DB01045,MESH:D010292
DB13169,MESH:D010292
DB01234,MESH:D010292
DB00231,MESH:D010292
DB00215,MESH:D010292
DB00529,MESH:D010292
DB00961,MESH:D010292
DB01577,MESH:D010292
DB00263,MESH:D010292
DB00571,MESH:D010292
DB00652,MESH:D010292
DB06774,MESH:D010292
DB00773,MESH:D010292
DB00822,MESH:D010292
DB00788,MESH:D010292
DB00669,MESH:D010292
DB00755,MESH:D010292
DB00515,MESH:D010292
DB00358,MESH:D010292
DB00290,MESH:D010292
DB00367,MESH:D010292
DB00841,MESH:D010292
DB00635,MESH:D010292
DB00911,MESH:D010292
DB00281,MESH:D010292
DB00605,MESH:D010292
DB00734,MESH:D010292
DB00330,MESH:D010292
DB00681,MESH:D010292
DB00830,MESH:D010292
DB00650,MESH:D010292
DB00795,MESH:D010292
DB00321,MESH:D010292
DB00696,MESH:D010292
DB00370,MESH:D010292
DB00544,MESH:D010292
DB00853,MESH:D010292
DB00264,MESH:D010292
DB01195,MESH:D010292
DB00570,MESH:D010292
DB00958,MESH:D010292
DB00531,MESH:D010292
DB00698,MESH:D010292
DB01320,MESH:D010292
DB00916,MESH:D010292
DB00445,MESH:D010292
DB00448,MESH:D010292
DB00563,MESH:D010292
DB00487,MESH:D010292
DB04744,MESH:D010292
DB00285,MESH:D010292
DB00313,MESH:D010292
DB01167,MESH:D010292
DB00780,MESH:D010292
DB00296,MESH:D010292
DB00564,MESH:D010292
DB01610,MESH:D010292
DB00297,MESH:D010292
DB00694,MESH:D010292
DB01143,MESH:D010292
DB00907,MESH:D010292
DB00526,MESH:D010292
DB01056,MESH:D010292
DB00165,MESH:D010292
DB00338,MESH:D010292
DB00997,MESH:D010292
DB00943,MESH:D010292
DB01248,MESH:D010292
DB11191,MESH:D010292
DB00252,MESH:D010292
DB00819,MESH:D010292
DB01115,MESH:D010292
DB00431,MESH:D010292
DB00682,MESH:D010292
DB00165,MESH:D010300
DB02520,MESH:D010300
DB01367,MESH:D010300
DB01065,MESH:D010300
DB00387,MESH:D010300
DB00201,MESH:D010300
DB01032,MESH:D010300
DB00996,MESH:D010300
DB00877,MESH:D010300
DB00248,MESH:D010300
DB00989,MESH:D010300
DB00637,MESH:D010300
DB00988,MESH:D010300
DB01184,MESH:D010300
DB00494,MESH:D010300
DB00945,MESH:D010300
DB01229,MESH:D010300
DB00268,MESH:D010300
DB06819,MESH:D010300
DB01186,MESH:D010300
DB01037,MESH:D010300
DB01233,MESH:D010300
DB00752,MESH:D010300
DB00363,MESH:D010300
DB00968,MESH:D010300
DB00783,MESH:D010300
DB00624,MESH:D010300
DB00182,MESH:D010300
DB01235,MESH:D010300
DB00370,MESH:D010300
DB00829,MESH:D010300
DB11864,MESH:D010300
DB00323,MESH:D010300
DB01151,MESH:D010300
DB06458,MESH:D010300
DB00788,MESH:D010300
DB11757,MESH:D010300
DB12510,MESH:D010300
DB09130,MESH:D010300
DB01068,MESH:D010300
DB13323,MESH:D010300
DB00190,MESH:D010300
DB00431,MESH:D010300
DB04930,MESH:D010300
DB01026,MESH:D010300
DB01356,MESH:D010300
DB00413,MESH:D010300
DB03310,MESH:D010300
DB01577,MESH:D010300
DB01017,MESH:D010300
DB00714,MESH:D010300
DB12478,MESH:D010300
DB00571,MESH:D010300
DB01592,MESH:D010300
DB00687,MESH:D010300
DB01593,MESH:D010300
DB00806,MESH:D010300
DB01370,MESH:D010300
DB00245,MESH:D010300
DB00435,MESH:D010300
DB01200,MESH:D010300
DB00589,MESH:D010300
DB12783,MESH:D010300
DB06654,MESH:D010300
DB00376,MESH:D010300
DB09086,MESH:D010300
DB14509,MESH:D010300
DB00810,MESH:D010300
DB00915,MESH:D010300
DB13399,MESH:D010300
DB11457,MESH:D010300
DB01173,MESH:D010300
DB00909,MESH:D010300
DB00568,MESH:D010300
DB01132,MESH:D010300
DB05271,MESH:D010300
DB00392,MESH:D010300
DB01224,MESH:D010300
DB06757,MESH:D010300
DB00656,MESH:D010302
DB00184,MESH:D010302
DB00252,MESH:D010302
DB00248,MESH:D010302
DB01356,MESH:D010302
DB00563,MESH:D010302
DB01558,MESH:D010302
DB04841,MESH:D010302
DB02520,MESH:D010302
DB00376,MESH:D010302
DB00555,MESH:D010302
DB06288,MESH:D010302
DB00206,MESH:D010302
DB01403,MESH:D010302
DB00313,MESH:D010302
DB14183,MESH:D010302
DB11457,MESH:D010302
DB00734,MESH:D010302
DB12551,MESH:D010302
DB00593,MESH:D010302
DB01276,MESH:D010302
DB00915,MESH:D010302
DB14509,MESH:D010302
DB01173,MESH:D010302
DB12783,MESH:D010302
DB00568,MESH:D010302
DB00831,MESH:D010302
DB00850,MESH:D010302
DB00776,MESH:D010302
DB01235,MESH:D010302
DB04844,MESH:D010302
DB00340,MESH:D010302
DB00987,MESH:D010302
DB00679,MESH:D010302
DB00968,MESH:D010302
DB12401,MESH:D010302
DB00381,MESH:D010302
DB01075,MESH:D010302
DB00387,MESH:D010302
DB00604,MESH:D010302
DB01017,MESH:D010302
DB00503,MESH:D010302
DB02709,MESH:D010302
DB00502,MESH:D010302
DB00245,MESH:D010302
DB05687,MESH:D010302
DB00008,MESH:D010302
DB00260,MESH:D010302
DB12478,MESH:D010302
DB01577,MESH:D010302
DB00104,MESH:D010302
DB00715,MESH:D010302
DB00564,MESH:D010302
DB04842,MESH:D010302
DB01624,MESH:D010302
DB00490,MESH:D010302
DB00224,MESH:D010302
DB01233,MESH:D010302
DB06148,MESH:D010302
DB00714,MESH:D010302
DB06335,MESH:D010302
DB06757,MESH:D010302
DB01626,MESH:D010302
DB00541,MESH:D010302
DB00875,MESH:D010302
DB00780,MESH:D010302
DB00285,MESH:D010302
DB00454,MESH:D010302
DB00382,MESH:D010302
DB04836,MESH:D010302
DB01267,MESH:D010302
DB00501,MESH:D010302
DB00477,MESH:D010302
DB00623,MESH:D010302
DB01115,MESH:D010302
DB00712,MESH:D010302
DB00334,MESH:D010302
DB01239,MESH:D010302
DB00540,MESH:D010302
DB03205,MESH:D010302
DB00829,MESH:D010302
DB00545,MESH:D010302
DB01478,MESH:D010302
DB01065,MESH:D010302
DB01104,MESH:D010302
DB00927,MESH:D010302
DB00810,MESH:D010302
DB00811,MESH:D010302
DB00997,MESH:D010302
DB00190,MESH:D010302
DB04104,MESH:D010302
DB00165,MESH:D010302
DB13323,MESH:D010302
DB00661,MESH:D010302
DB00433,MESH:D010302
DB00343,MESH:D010302
DB00391,MESH:D010302
DB00472,MESH:D010302
DB00585,MESH:D010302
DB01118,MESH:D010302
DB11397,MESH:D010302
DB00567,MESH:D010304
DB01101,MESH:D010304
DB01248,MESH:D010304
DB01234,MESH:D010304
DB00755,MESH:D010304
DB00650,MESH:D010307
DB00544,MESH:D010307
DB00563,MESH:D010307
DB00271,MESH:D010309
DB00389,MESH:D010309
DB00255,MESH:D010310
DB12455,MESH:D010326
DB08823,MESH:D010373
DB11412,MESH:D010373
DB00772,MESH:D010373
DB04930,MESH:D010373
DB00431,MESH:D010373
DB00007,MESH:D010378
DB00993,MESH:D010382
DB00352,MESH:D010382
DB00255,MESH:D010382
DB01185,MESH:D010382
DB01406,MESH:D010382
DB00951,MESH:D010383
DB00627,MESH:D010383
DB01017,MESH:D010390
DB00250,MESH:D010390
DB01041,MESH:D010390
DB00759,MESH:D010391
DB00688,MESH:D010391
DB00250,MESH:D010391
DB00993,MESH:D010391
DB00563,MESH:D010391
DB02701,MESH:D010391
DB00959,MESH:D010391
DB01041,MESH:D010391
DB00635,MESH:D010391
DB00784,MESH:D010391
DB00254,MESH:D010391
DB00993,MESH:D010392
DB00091,MESH:D010392
DB00688,MESH:D010392
DB00531,MESH:D010392
DB00860,MESH:D010392
DB00859,MESH:D010392
DB03255,MESH:D010392
DB00635,MESH:D010392
DB01234,MESH:D010392
DB00529,MESH:D010409
DB00391,MESH:D010409
DB00722,MESH:D010409
DB01356,MESH:D010409
DB00181,MESH:D010409
DB00247,MESH:D010409
DB13520,MESH:D010409
DB00714,MESH:D010409
DB11696,MESH:D010409
DB00472,MESH:D010409
DB06691,MESH:D010409
DB11562,MESH:D010409
DB00526,MESH:D010409
DB00107,MESH:D010409
DB06155,MESH:D010409
DB00575,MESH:D010409
DB00682,MESH:D010409
DB00466,MESH:D010409
DB00475,MESH:D010409
DB09241,MESH:D010409
DB00277,MESH:D010409
DB00589,MESH:D010409
DB00502,MESH:D010409
DB12458,MESH:D010409
DB09555,MESH:D010409
DB00650,MESH:D010409
DB00544,MESH:D010409
DB13110,MESH:D010409
DB00750,MESH:D010409
DB00770,MESH:D010411
DB00806,MESH:D010411
DB00661,MESH:D010411
DB01113,MESH:D010411
DB00203,MESH:D010411
DB00692,MESH:D010411
DB00445,MESH:D010412
DB00621,MESH:D010437
DB00863,MESH:D010437
DB00328,MESH:D010437
DB00572,MESH:D010437
DB01294,MESH:D010437
DB04812,MESH:D010437
DB13366,MESH:D010437
DB00916,MESH:D010437
DB00788,MESH:D010437
DB00670,MESH:D010437
DB00501,MESH:D010437
DB08805,MESH:D010437
DB00812,MESH:D010437
DB01233,MESH:D010437
DB01009,MESH:D010437
DB01211,MESH:D010437
DB01060,MESH:D010437
DB01373,MESH:D010437
DB00554,MESH:D010437
DB00929,MESH:D010437
DB01050,MESH:D010437
DB00213,MESH:D010437
DB06724,MESH:D010437
DB00911,MESH:D010437
DB00482,MESH:D010437
DB00421,MESH:D010437
DB00927,MESH:D010437
DB00945,MESH:D010437
DB00364,MESH:D010437
DB00586,MESH:D010437
DB00338,MESH:D010437
DB08806,MESH:D010437
DB00448,MESH:D010437
DB00945,MESH:D010438
DB00448,MESH:D010438
DB00338,MESH:D010438
DB00927,MESH:D010438
DB00501,MESH:D010439
DB00907,MESH:D010439
DB01221,MESH:D010468
DB04829,MESH:D010468
DB01577,MESH:D010468
DB00555,MESH:D010468
DB00589,MESH:D010468
DB00563,MESH:D010468
DB01576,MESH:D010468
DB01454,MESH:D010468
DB01186,MESH:D010468
DB00734,MESH:D010468
DB00502,MESH:D010468
DB01403,MESH:D010468
DB00206,MESH:D010468
DB00959,MESH:D010488
DB00563,MESH:D010488
DB00635,MESH:D010488
DB00859,MESH:D010488
DB00465,MESH:D010488
DB00201,MESH:D010488
DB00343,MESH:D010488
DB00571,MESH:D010488
DB01017,MESH:D010488
DB00584,MESH:D010488
DB00524,MESH:D010488
DB00250,MESH:D010488
DB00531,MESH:D010488
DB00860,MESH:D010488
DB00206,MESH:D010488
DB00252,MESH:D010488
DB00770,MESH:D010488
DB01115,MESH:D010488
DB00194,MESH:D010488
DB00800,MESH:D010488
DB00822,MESH:D010488
DB00564,MESH:D010490
DB01041,MESH:D010490
DB01008,MESH:D010490
DB01169,MESH:D010490
DB00325,MESH:D010490
DB14060,MESH:D010490
DB01234,MESH:D010490
DB00945,MESH:D010490
DB00350,MESH:D010490
DB01248,MESH:D010490
DB00682,MESH:D010490
DB01203,MESH:D010490
DB00531,MESH:D010490
DB00493,MESH:D010490
DB00637,MESH:D010490
DB00342,MESH:D010490
DB01017,MESH:D010490
DB00563,MESH:D010490
DB14001,MESH:D010490
DB11155,MESH:D010490
DB01167,MESH:D010490
DB01035,MESH:D010490
DB00363,MESH:D010490
DB00860,MESH:D010490
DB01118,MESH:D010490
DB00262,MESH:D010490
DB00604,MESH:D010490
DB00328,MESH:D010490
DB00244,MESH:D010490
DB01109,MESH:D010490
DB04557,MESH:D010490
DB13682,MESH:D010490
DB00441,MESH:D010490
DB13504,MESH:D010490
DB00502,MESH:D010490
DB00247,MESH:D010490
DB00310,MESH:D010490
DB01050,MESH:D010490
DB00995,MESH:D010490
DB01413,MESH:D010490
DB00755,MESH:D010490
DB00266,MESH:D010490
DB00598,MESH:D010490
DB12965,MESH:D010490
DB00313,MESH:D010490
DB00244,MESH:D010493
DB00363,MESH:D010493
DB00350,MESH:D010493
DB01017,MESH:D010493
DB00795,MESH:D010493
DB00512,MESH:D010493
DB00713,MESH:D010493
DB01200,MESH:D010493
DB00951,MESH:D010493
DB00531,MESH:D010493
DB01186,MESH:D010493
DB00694,MESH:D010493
DB00544,MESH:D010493
DB01109,MESH:D010493
DB00248,MESH:D010493
DB00987,MESH:D010493
DB00479,MESH:D010493
DB00193,MESH:D010493
DB00563,MESH:D010493
DB00550,MESH:D010493
DB00682,MESH:D010493
DB00997,MESH:D010493
DB00182,MESH:D010493
DB00422,MESH:D010493
DB11830,MESH:D010493
DB00620,MESH:D010493
DB06149,MESH:D010493
DB00493,MESH:D010493
DB13110,MESH:D010493
DB00812,MESH:D010493
DB00328,MESH:D010493
DB01219,MESH:D010493
DB00860,MESH:D010493
DB13243,MESH:D010493
DB00313,MESH:D010493
DB00993,MESH:D010493
DB01035,MESH:D010493
DB00968,MESH:D010493
DB01200,MESH:D010494
DB01109,MESH:D010494
DB01186,MESH:D010494
DB00682,MESH:D010494
DB00247,MESH:D010494
DB00993,MESH:D010505
DB01394,MESH:D010505
DB00972,MESH:D010505
DB00563,MESH:D010505
DB00907,MESH:D010510
DB00472,MESH:D010510
DB00435,MESH:D010510
DB14085,MESH:D010510
DB00184,MESH:D010510
DB00412,MESH:D010518
DB00759,MESH:D010518
DB15359,MESH:D010518
DB03843,MESH:D010518
DB00254,MESH:D010518
DB01628,MESH:D010518
DB05630,MESH:D010518
DB01060,MESH:D010518
DB00916,MESH:D010518
DB01373,MESH:D010518
DB13367,MESH:D010518
DB00328,MESH:D010518
DB00878,MESH:D010518
DB00806,MESH:D010520
DB00860,MESH:D010523
DB04120,MESH:D010523
DB00158,MESH:D010523
DB00331,MESH:D010523
DB01235,MESH:D010523
DB00829,MESH:D010523
DB00795,MESH:D010523
DB01169,MESH:D010523
DB00997,MESH:D010523
DB00250,MESH:D010523
DB11716,MESH:D010523
DB01151,MESH:D010523
DB03066,MESH:D010523
DB12770,MESH:D010523
DB00627,MESH:D010523
DB11397,MESH:D010523
DB00367,MESH:D010523
DB08842,MESH:D010523
DB00238,MESH:D010523
DB00709,MESH:D010523
DB00428,MESH:D010523
DB00641,MESH:D010523
DB01065,MESH:D010523
DB00396,MESH:D010523
DB00773,MESH:D010523
DB01182,MESH:D010523
DB01221,MESH:D010523
DB00755,MESH:D010523
DB14972,MESH:D010523
DB00115,MESH:D010523
DB12736,MESH:D010523
DB00165,MESH:D010523
DB00280,MESH:D010523
DB01174,MESH:D010523
DB03010,MESH:D010523
DB00247,MESH:D010523
DB00330,MESH:D010523
DB00480,MESH:D010523
DB00822,MESH:D010523
DB01280,MESH:D010523
DB00788,MESH:D010523
DB00859,MESH:D010523
DB00943,MESH:D010523
DB00333,MESH:D010523
DB00541,MESH:D010523
DB00959,MESH:D010523
DB01035,MESH:D010523
DB02745,MESH:D010523
DB00321,MESH:D010523
DB01073,MESH:D010523
DB00958,MESH:D010523
DB14206,MESH:D010523
DB00328,MESH:D010523
DB04845,MESH:D010523
DB00220,MESH:D010523
DB00443,MESH:D010523
DB01914,MESH:D010523
DB00570,MESH:D010523
DB00564,MESH:D010523
DB00885,MESH:D010523
DB06774,MESH:D010523
DB00650,MESH:D010523
DB13145,MESH:D010523
DB00583,MESH:D010523
DB00140,MESH:D010523
DB01075,MESH:D010523
DB01172,MESH:D010523
DB04815,MESH:D010523
DB01610,MESH:D010523
DB01074,MESH:D010523
DB00648,MESH:D010523
DB00563,MESH:D010523
DB00526,MESH:D010523
DB00252,MESH:D010523
DB00616,MESH:D010523
DB03255,MESH:D010523
DB00166,MESH:D010523
DB01263,MESH:D010523
DB01076,MESH:D010523
DB11191,MESH:D010523
DB00649,MESH:D010523
DB01042,MESH:D010523
DB09130,MESH:D010523
DB11126,MESH:D010523
DB00152,MESH:D010523
DB00495,MESH:D010523
DB00126,MESH:D010523
DB00694,MESH:D010523
DB01167,MESH:D010523
DB00143,MESH:D010523
DB00477,MESH:D010523
DB01097,MESH:D010523
DB00381,MESH:D010523
DB00537,MESH:D010523
DB00635,MESH:D010523
DB01041,MESH:D010523
DB00772,MESH:D010523
DB00625,MESH:D010523
DB00696,MESH:D010523
DB06151,MESH:D010523
DB01195,MESH:D010523
DB13026,MESH:D010523
DB01593,MESH:D010523
DB01339,MESH:D010523
DB01093,MESH:D010523
DB00698,MESH:D010523
DB01248,MESH:D010523
DB00916,MESH:D010523
DB01337,MESH:D010523
DB00531,MESH:D010523
DB00227,MESH:D010523
DB00446,MESH:D010523
DB00582,MESH:D010523
DB00605,MESH:D010523
DB00851,MESH:D010523
DB00584,MESH:D010523
DB11136,MESH:D010523
DB01394,MESH:D010523
DB01611,MESH:D010523
DB00987,MESH:D010523
DB00515,MESH:D010523
DB14509,MESH:D010523
DB01234,MESH:D010523
DB00608,MESH:D010523
DB00864,MESH:D010523
DB00993,MESH:D010523
DB00188,MESH:D010523
DB01638,MESH:D010523
DB00309,MESH:D010523
DB06757,MESH:D010523
DB00915,MESH:D010523
DB00951,MESH:D010523
DB01101,MESH:D010523
DB00459,MESH:D010523
DB00601,MESH:D010523
DB00290,MESH:D010523
DB00756,MESH:D010523
DB00550,MESH:D010523
DB00554,MESH:D010523
DB12308,MESH:D010523
DB00175,MESH:D010523
DB00281,MESH:D010523
DB06515,MESH:D010523
DB00091,MESH:D010523
DB00184,MESH:D010523
DB01005,MESH:D010523
DB06393,MESH:D010523
DB00487,MESH:D010523
DB01430,MESH:D010523
DB00898,MESH:D010523
DB00545,MESH:D010523
DB01229,MESH:D010523
DB00242,MESH:D010523
DB00189,MESH:D010523
DB00619,MESH:D010523
DB00540,MESH:D010523
DB00501,MESH:D010523
DB00653,MESH:D010523
DB00614,MESH:D010523
DB01181,MESH:D010523
DB05245,MESH:D010523
DB00900,MESH:D010523
DB00273,MESH:D010523
DB00544,MESH:D010523
DB05168,MESH:D010523
DB01179,MESH:D010523
DB00291,MESH:D010523
DB01373,MESH:D010523
DB01165,MESH:D010523
DB00361,MESH:D010523
DB00677,MESH:D010523
DB01118,MESH:D010523
DB00441,MESH:D010523
DB00780,MESH:D010523
DB01242,MESH:D010523
DB00444,MESH:D010523
DB01393,MESH:D010523
DB00295,MESH:D010523
DB12459,MESH:D010534
DB00921,MESH:D010538
DB00916,MESH:D010538
DB00907,MESH:D010538
DB08844,MESH:D010538
DB00955,MESH:D010538
DB15304,MESH:D010538
DB00446,MESH:D010538
DB01234,MESH:D010538
DB00493,MESH:D010538
DB00319,MESH:D010538
DB02709,MESH:D010538
DB01327,MESH:D010538
DB00684,MESH:D010538
DB00196,MESH:D010538
DB00987,MESH:D010538
DB00702,MESH:D010538
DB00744,MESH:D010538
DB00570,MESH:D010538
DB06149,MESH:D010538
DB01099,MESH:D010538
DB01606,MESH:D010538
DB00537,MESH:D010538
DB12510,MESH:D010538
DB01204,MESH:D010538
DB00563,MESH:D010538
DB00438,MESH:D010538
DB00295,MESH:D010538
DB00888,MESH:D010538
DB00798,MESH:D010538
DB00997,MESH:D010538
DB00753,MESH:D010538
DB00512,MESH:D010538
DB00415,MESH:D010538
DB00898,MESH:D010538
DB01065,MESH:D010538
DB00988,MESH:D010547
DB00797,MESH:D010547
DB00328,MESH:D010547
DB00435,MESH:D010547
DB00564,MESH:D010554
DB01230,MESH:D010554
DB00477,MESH:D010554
DB00661,MESH:D010554
DB00450,MESH:D010554
DB00637,MESH:D010554
DB00434,MESH:D010554
DB00734,MESH:D010554
DB01267,MESH:D010554
DB01235,MESH:D010554
DB01085,MESH:D010554
DB00574,MESH:D010554
DB01626,MESH:D010554
DB00683,MESH:D010554
DB01242,MESH:D010554
DB01068,MESH:D010554
DB00502,MESH:D010554
DB01100,MESH:D010554
DB00692,MESH:D010554
DB01396,MESH:D010554
DB13520,MESH:D010554
DB00472,MESH:D010554
DB00404,MESH:D010554
DB00390,MESH:D010554
DB00313,MESH:D010554
DB00295,MESH:D010554
DB00656,MESH:D010554
DB01151,MESH:D010554
DB01064,MESH:D010554
DB00181,MESH:D010554
DB00368,MESH:D010554
DB00681,MESH:D010554
DB00852,MESH:D010554
DB00458,MESH:D010554
DB00388,MESH:D010554
DB01576,MESH:D010554
DB00714,MESH:D010554
DB00575,MESH:D010554
DB00748,MESH:D010554
DB00622,MESH:D010554
DB00363,MESH:D010554
DB01452,MESH:D010554
DB00490,MESH:D010554
DB00572,MESH:D010554
DB00182,MESH:D010554
DB12783,MESH:D010554
DB01200,MESH:D010554
DB00343,MESH:D010554
DB01454,MESH:D010554
DB00470,MESH:D010554
DB00981,MESH:D010554
DB01403,MESH:D010554
DB01174,MESH:D010554
DB00907,MESH:D010554
DB00915,MESH:D010554
DB01222,MESH:D010554
DB00752,MESH:D010554
DB06148,MESH:D010554
DB00593,MESH:D010554
DB00679,MESH:D010554
DB00252,MESH:D010554
DB00925,MESH:D010554
DB00321,MESH:D010554
DB00715,MESH:D010554
DB00822,MESH:D010554
DB00281,MESH:D010554
DB06554,MESH:D010554
DB00996,MESH:D010591
DB00502,MESH:D010608
DB04539,MESH:D010608
DB00245,MESH:D010608
DB00734,MESH:D010608
DB01339,MESH:D010608
DB00334,MESH:D010612
DB00671,MESH:D010612
DB00627,MESH:D010612
DB01069,MESH:D010612
